,loss,accuracy,val_loss,val_accuracy
0,4.400609970092773,0.02742897719144821,4.253779888153076,0.031012197956442833
1,3.897568941116333,0.03075236827135086,3.961482048034668,0.033785682171583176
2,3.2473978996276855,0.03490685671567917,3.5008649826049805,0.03629095107316971
3,2.600512742996216,0.03967335447669029,3.7327017784118652,0.03814004734158516
4,1.4610835313796997,0.044861458241939545,4.668184280395508,0.03969602286815643
5,1.2047635316848755,0.050099074840545654,3.2815494537353516,0.040996018797159195
6,1.005313754081726,0.05508926138281822,4.1564040184021,0.0420961007475853
7,0.8521914482116699,0.059590768069028854,5.751754283905029,0.043077144771814346
8,0.637787401676178,0.06353379786014557,4.7765374183654785,0.04388686642050743
9,0.48213887214660645,0.06693875044584274,5.941617012023926,0.04448815435171127
10,0.37704285979270935,0.06985235959291458,5.640701770782471,0.045068591833114624
11,0.3629319667816162,0.07233615219593048,6.829315185546875,0.04550663009285927
12,0.41005656123161316,0.07445234805345535,4.221877574920654,0.04586214944720268
13,0.4171878397464752,0.07627131789922714,5.6242194175720215,0.046189047396183014
14,0.4043458104133606,0.07784651964902878,5.7322468757629395,0.04645814001560211
15,0.3698962330818176,0.07923740148544312,5.208339691162109,0.04673454537987709
16,0.31587108969688416,0.08048120886087418,7.443226337432861,0.046963032335042953
17,0.2634120285511017,0.08161454647779465,6.039674758911133,0.047196075320243835
18,0.3745419979095459,0.08264120668172836,4.189916610717773,0.04736996814608574
19,0.5054361820220947,0.08356822282075882,5.608949661254883,0.0475473515689373
20,0.3557552695274353,0.0844118520617485,4.180896759033203,0.04769379645586014
21,0.31108322739601135,0.08517655730247498,5.1649489402771,0.047823309898376465
22,0.26056620478630066,0.08586879074573517,7.3923187255859375,0.04796454310417175
23,0.3774762749671936,0.08650719374418259,6.0054755210876465,0.04806048050522804
24,0.19804278016090393,0.08709654211997986,4.236442565917969,0.04817290976643562
25,0.300091952085495,0.08764629065990448,6.692574977874756,0.04825733229517937
26,0.35086557269096375,0.08816123008728027,6.5842766761779785,0.04836369678378105
27,0.40250712633132935,0.0886421725153923,5.07185173034668,0.04844165965914726
28,0.44257113337516785,0.08909447491168976,7.2457685470581055,0.04851759597659111
29,0.38702377676963806,0.08951448649168015,5.301961421966553,0.04859600216150284
30,0.38530564308166504,0.0899060070514679,6.5409159660339355,0.04867273196578026
31,0.32059845328330994,0.09027165919542313,5.657434463500977,0.0487491749227047
32,0.3084554970264435,0.0906149297952652,5.128324031829834,0.048812080174684525
33,0.4012454152107239,0.09093791991472244,5.369525909423828,0.04888090491294861
34,0.20926223695278168,0.09124382585287094,6.997450351715088,0.04894492030143738
35,0.23749157786369324,0.09153573215007782,7.634178638458252,0.0489933155477047
36,0.32624536752700806,0.09181264787912369,6.321093559265137,0.04904793202877045
37,0.2841990292072296,0.0920741930603981,7.827605724334717,0.04909456521272659
38,0.2804246246814728,0.09232335537672043,7.270010471343994,0.04914270341396332
39,0.2410535365343094,0.09256137162446976,5.666136741638184,0.04918690025806427
